UserID	RGsumevents	RGFirst_Date	RGLast_date	Event_type_first	Interventiontype_first
5243531	2	11/11/2009	11/12/2009	9	6
1455429	2	10/5/2009	11/12/2009	9	6
2260208	1	11/10/2009	11/10/2009	9	6
9723694	1	11/9/2009	11/9/2009	9	6
9444688	1	11/5/2009	11/5/2009	9	6
1996750	1	11/3/2009	11/3/2009	9	6
1747125	1	10/29/2009	10/29/2009	9	6
7702403	1	10/27/2009	10/27/2009	9	6
3957159	1	10/25/2009	10/25/2009	9	6
9637937	1	10/25/2009	10/25/2009	9	6
9417518	1	10/23/2009	10/23/2009	9	6
740719	1	10/22/2009	10/22/2009	9	6
5549911	1	10/22/2009	10/22/2009	9	6
4348335	1	10/13/2009	10/13/2009	9	6
2150296	1	10/11/2009	10/11/2009	9	6
9440523	1	10/11/2009	10/11/2009	9	6
9517845	1	10/8/2009	10/8/2009	9	6
6395575	1	10/4/2009	10/4/2009	9	6
1689908	1	10/1/2009	10/1/2009	9	6
5709219	1	10/1/2009	10/1/2009	9	6
5164325	1	9/29/2009	9/29/2009	9	6
5355263	1	9/29/2009	9/29/2009	9	6
9393666	1	9/28/2009	9/28/2009	9	6
9446628	1	9/27/2009	9/27/2009	9	6
8582643	1	9/24/2009	9/24/2009	9	6
9442290	1	9/24/2009	9/24/2009	9	6
910143	1	9/21/2009	9/21/2009	9	6
9414096	1	9/21/2009	9/21/2009	9	6
4307903	1	9/20/2009	9/20/2009	9	6
464507	3	3/6/2009	9/20/2009	9	6
2229692	2	9/14/2009	9/17/2009	9	6
7079265	1	9/16/2009	9/16/2009	9	6
5499555	1	9/13/2009	9/13/2009	9	6
6041782	1	9/13/2009	9/13/2009	9	6
668204	1	9/11/2009	9/11/2009	9	6
7190095	2	9/9/2009	9/11/2009	9	6
4029771	1	9/10/2009	9/10/2009	9	6
4738703	1	9/10/2009	9/10/2009	9	6
6965828	1	9/10/2009	9/10/2009	9	6
1381040	2	8/31/2009	9/10/2009	9	6
2288380	1	9/7/2009	9/7/2009	9	6
4600997	2	8/28/2009	9/4/2009	9	6
8577660	1	9/2/2009	9/2/2009	9	6
627907	2	9/1/2009	9/2/2009	9	6
8824256	2	9/1/2009	9/2/2009	9	6
4086589	1	9/1/2009	9/1/2009	9	6
5457785	1	8/31/2009	8/31/2009	9	6
4523711	1	8/28/2009	8/28/2009	9	6
5312633	1	8/27/2009	8/27/2009	9	6
7260144	1	8/27/2009	8/27/2009	9	6
519601	1	8/26/2009	8/26/2009	9	6
8744503	1	8/20/2009	8/20/2009	9	6
3153898	1	8/13/2009	8/13/2009	9	6
3220319	1	8/13/2009	8/13/2009	9	6
7598795	1	8/13/2009	8/13/2009	9	6
6720318	1	8/12/2009	8/12/2009	9	6
1455607	1	8/9/2009	8/9/2009	9	6
6797147	1	8/9/2009	8/9/2009	9	6
2354456	1	8/4/2009	8/4/2009	9	6
9029366	1	8/3/2009	8/3/2009	9	6
6740804	1	8/2/2009	8/2/2009	9	6
4921552	1	7/29/2009	7/29/2009	9	6
6472076	1	7/27/2009	7/27/2009	9	6
4432017	1	7/26/2009	7/26/2009	9	6
8347914	1	7/24/2009	7/24/2009	9	6
9016495	1	7/17/2009	7/17/2009	9	6
1669102	1	7/8/2009	7/8/2009	9	6
731018	1	6/26/2009	6/26/2009	9	6
6198425	1	6/19/2009	6/19/2009	9	6
7044145	1	6/8/2009	6/8/2009	9	6
8749288	1	6/4/2009	6/4/2009	9	6
6116403	2	5/4/2009	5/11/2009	9	6
1852623	1	4/20/2009	4/20/2009	9	6
8022974	1	4/17/2009	4/17/2009	9	6
8276165	1	3/30/2009	3/30/2009	9	6
1267246	1	3/23/2009	3/23/2009	9	6
5746142	1	3/18/2009	3/18/2009	9	6
8104398	1	3/18/2009	3/18/2009	9	6
7744142	1	3/11/2009	3/11/2009	9	6
8012174	1	3/4/2009	3/4/2009	9	6
8056321	1	2/27/2009	2/27/2009	9	6
8000341	1	2/25/2009	2/25/2009	9	6
5419513	1	2/18/2009	2/18/2009	9	6
984545	1	2/17/2009	2/17/2009	9	6
2229447	1	2/17/2009	2/17/2009	9	6
7224419	1	2/16/2009	2/16/2009	9	6
7196221	1	2/6/2009	2/6/2009	9	6
6796228	1	1/26/2009	1/26/2009	9	6
1202145	1	1/20/2009	1/20/2009	9	6
4609592	1	1/19/2009	1/19/2009	9	6
2388325	1	1/13/2009	1/13/2009	9	6
2512616	1	1/13/2009	1/13/2009	9	6
7545239	1	1/13/2009	1/13/2009	9	6
5410988	1	1/8/2009	1/8/2009	9	6
6727436	1	1/5/2009	1/5/2009	9	6
1825523	1	12/31/2008	12/31/2008	9	6
535025	1	12/19/2008	12/19/2008	9	6
4901809	1	12/1/2008	12/1/2008	9	6
6485628	1	11/20/2008	11/20/2008	9	6
5740712	2	2/27/2009	3/11/2009	2	6
6719025	1	10/1/2009	10/1/2009	11	5
4597571	1	9/30/2009	9/30/2009	11	5
6055498	1	9/16/2009	9/16/2009	11	5
9753172	1	11/16/2009	11/16/2009	10	4
1922517	2	6/25/2009	10/23/2009	6	4
7912483	1	9/28/2009	9/28/2009	6	4
8156850	1	9/24/2009	9/24/2009	6	4
8145391	1	9/21/2009	9/21/2009	6	4
4258756	1	6/24/2009	6/24/2009	6	4
1411743	3	8/13/2009	11/19/2009	3	3
3880140	1	9/29/2009	9/29/2009	3	3
9065100	1	8/19/2009	8/19/2009	3	3
3852889	2	8/6/2009	8/17/2009	3	3
9142202	1	8/11/2009	8/11/2009	3	3
7462955	1	8/10/2009	8/10/2009	3	3
2267078	1	7/13/2009	7/13/2009	3	3
1205205	1	6/8/2009	6/8/2009	3	3
4267114	1	3/31/2009	3/31/2009	3	3
5660719	1	3/31/2009	3/31/2009	3	3
934074	1	2/10/2009	2/10/2009	3	3
4251068	1	2/10/2009	2/10/2009	3	3
5308271	1	1/7/2009	1/7/2009	3	3
1329184	1	12/31/2008	12/31/2008	3	3
5678031	1	12/11/2008	12/11/2008	3	3
6793650	1	11/2/2008	11/2/2008	3	3
4793332	1	11/12/2009	11/12/2009	9	2
2262246	1	8/4/2009	8/4/2009	9	2
4301894	1	6/4/2009	6/4/2009	9	2
3916577	1	12/29/2008	12/29/2008	9	2
7741240	1	3/25/2009	3/25/2009	8	2
2970714	1	2/13/2009	2/13/2009	4	2
5807457	3	5/5/2009	11/29/2009	2	2
403944	5	4/10/2009	11/29/2009	2	2
2791284	1	11/27/2009	11/27/2009	2	2
5591502	1	11/27/2009	11/27/2009	2	2
420681	1	11/26/2009	11/26/2009	2	2
441202	1	11/26/2009	11/26/2009	2	2
8605256	1	11/26/2009	11/26/2009	2	2
1567292	1	11/22/2009	11/22/2009	2	2
3472036	4	8/27/2009	11/22/2009	2	2
5175623	1	11/20/2009	11/20/2009	2	2
5217668	1	11/19/2009	11/19/2009	2	2
3898314	1	11/18/2009	11/18/2009	2	2
4803731	3	3/20/2009	11/18/2009	2	2
3222999	2	11/17/2009	11/17/2009	2	2
2082726	1	11/17/2009	11/17/2009	2	2
3443815	2	4/10/2009	11/17/2009	2	2
1715092	3	2/23/2009	11/17/2009	2	2
1815916	1	11/16/2009	11/16/2009	2	2
3125143	1	11/16/2009	11/16/2009	2	2
2909924	1	11/13/2009	11/13/2009	2	2
3145000	1	11/13/2009	11/13/2009	2	2
5428519	1	11/12/2009	11/12/2009	2	2
4599005	1	11/11/2009	11/11/2009	2	2
1365118	1	11/9/2009	11/9/2009	2	2
722705	1	11/8/2009	11/8/2009	2	2
2145324	4	4/9/2009	11/8/2009	2	2
2421731	2	11/12/2008	11/8/2009	2	2
1227499	1	11/5/2009	11/5/2009	2	2
3512289	1	11/5/2009	11/5/2009	2	2
3858441	1	11/5/2009	11/5/2009	2	2
4326454	1	11/5/2009	11/5/2009	2	2
3137317	1	11/3/2009	11/3/2009	2	2
4324456	1	11/3/2009	11/3/2009	2	2
1184758	3	5/7/2009	11/3/2009	2	2
5392477	3	10/29/2009	11/1/2009	2	2
3762986	1	10/29/2009	10/29/2009	2	2
5135681	1	10/29/2009	10/29/2009	2	2
3007415	2	10/28/2009	10/28/2009	2	2
809647	1	10/28/2009	10/28/2009	2	2
1121292	2	10/27/2009	10/27/2009	2	2
3158347	1	10/27/2009	10/27/2009	2	2
4585066	1	10/27/2009	10/27/2009	2	2
2229823	1	10/25/2009	10/25/2009	2	2
3455439	1	10/22/2009	10/22/2009	2	2
5659562	1	10/22/2009	10/22/2009	2	2
1494069	3	3/3/2009	10/22/2009	2	2
4031908	2	10/21/2009	10/21/2009	2	2
5550432	2	10/21/2009	10/21/2009	2	2
4391886	1	10/21/2009	10/21/2009	2	2
7340853	1	10/21/2009	10/21/2009	2	2
644434	2	10/20/2009	10/20/2009	2	2
2873157	2	10/20/2009	10/20/2009	2	2
1447394	2	9/10/2009	10/20/2009	2	2
1128557	2	10/19/2009	10/19/2009	2	2
3920385	2	10/19/2009	10/19/2009	2	2
1531097	1	10/19/2009	10/19/2009	2	2
5327108	1	10/19/2009	10/19/2009	2	2
2983951	3	4/10/2009	10/19/2009	2	2
779314	6	2/2/2009	10/18/2009	2	2
3001494	1	10/16/2009	10/16/2009	2	2
562883	2	10/15/2009	10/15/2009	2	2
3389381	1	10/14/2009	10/14/2009	2	2
4210605	1	10/14/2009	10/14/2009	2	2
2658193	2	10/13/2009	10/13/2009	2	2
1325647	1	10/13/2009	10/13/2009	2	2
4564194	1	10/13/2009	10/13/2009	2	2
5617436	3	10/6/2009	10/13/2009	2	2
1390642	1	10/12/2009	10/12/2009	2	2
3687392	1	10/12/2009	10/12/2009	2	2
4326263	2	6/22/2009	10/12/2009	2	2
1119951	2	10/11/2009	10/11/2009	2	2
6801388	1	10/11/2009	10/11/2009	2	2
5193178	1	10/9/2009	10/9/2009	2	2
1418087	1	10/8/2009	10/8/2009	2	2
8737010	1	10/8/2009	10/8/2009	2	2
1100329	5	5/11/2009	10/8/2009	2	2
1367719	1	10/7/2009	10/7/2009	2	2
4124215	1	10/7/2009	10/7/2009	2	2
5377519	1	10/6/2009	10/6/2009	2	2
1320903	2	10/5/2009	10/5/2009	2	2
1869318	1	10/5/2009	10/5/2009	2	2
2799291	1	10/5/2009	10/5/2009	2	2
2504528	1	10/4/2009	10/4/2009	2	2
6187999	1	10/4/2009	10/4/2009	2	2
2128610	1	10/2/2009	10/2/2009	2	2
623222	2	10/1/2009	10/1/2009	2	2
4813899	2	10/1/2009	10/1/2009	2	2
2109844	1	10/1/2009	10/1/2009	2	2
4136902	1	10/1/2009	10/1/2009	2	2
4659410	2	9/30/2009	9/30/2009	2	2
5411459	1	9/30/2009	9/30/2009	2	2
6296284	1	9/30/2009	9/30/2009	2	2
119406	1	9/29/2009	9/29/2009	2	2
3744808	1	9/29/2009	9/29/2009	2	2
2336892	1	9/27/2009	9/27/2009	2	2
1052452	1	9/24/2009	9/24/2009	2	2
2340708	1	9/24/2009	9/24/2009	2	2
3585210	1	9/24/2009	9/24/2009	2	2
5469148	3	9/23/2009	9/24/2009	2	2
6026635	2	9/23/2009	9/23/2009	2	2
1289020	2	9/22/2009	9/22/2009	2	2
1548350	2	9/22/2009	9/22/2009	2	2
4043584	1	9/22/2009	9/22/2009	2	2
4778231	1	9/22/2009	9/22/2009	2	2
3618875	2	8/26/2009	9/22/2009	2	2
6901733	2	9/21/2009	9/21/2009	2	2
4023500	1	9/21/2009	9/21/2009	2	2
2437022	1	9/18/2009	9/18/2009	2	2
1019680	2	9/16/2009	9/16/2009	2	2
2842825	1	9/16/2009	9/16/2009	2	2
3286859	2	9/15/2009	9/15/2009	2	2
617643	1	9/15/2009	9/15/2009	2	2
4214808	3	9/11/2009	9/15/2009	2	2
3762415	2	5/22/2009	9/14/2009	2	2
951260	1	9/11/2009	9/11/2009	2	2
1545811	1	9/11/2009	9/11/2009	2	2
1307421	2	2/3/2009	9/11/2009	2	2
2976931	1	9/10/2009	9/10/2009	2	2
4304688	1	9/10/2009	9/10/2009	2	2
1323207	1	9/9/2009	9/9/2009	2	2
3204628	1	9/9/2009	9/9/2009	2	2
3243610	1	9/9/2009	9/9/2009	2	2
3818425	1	9/9/2009	9/9/2009	2	2
4526190	1	9/9/2009	9/9/2009	2	2
6677158	1	9/9/2009	9/9/2009	2	2
7207688	1	9/9/2009	9/9/2009	2	2
1539371	1	9/8/2009	9/8/2009	2	2
2032749	1	9/8/2009	9/8/2009	2	2
2657008	1	9/8/2009	9/8/2009	2	2
576509	3	3/2/2009	9/8/2009	2	2
5470090	2	9/7/2009	9/7/2009	2	2
2444971	1	9/7/2009	9/7/2009	2	2
4432630	1	9/7/2009	9/7/2009	2	2
1186045	1	9/4/2009	9/4/2009	2	2
2652607	1	9/4/2009	9/4/2009	2	2
3912148	1	9/4/2009	9/4/2009	2	2
1388917	2	9/2/2009	9/4/2009	2	2
3127806	1	9/3/2009	9/3/2009	2	2
2015746	2	9/2/2009	9/2/2009	2	2
1298980	1	9/2/2009	9/2/2009	2	2
4157690	1	9/2/2009	9/2/2009	2	2
1594233	1	8/31/2009	8/31/2009	2	2
5212669	5	3/11/2009	8/31/2009	2	2
1776268	1	8/28/2009	8/28/2009	2	2
2514092	1	8/28/2009	8/28/2009	2	2
1217527	1	8/27/2009	8/27/2009	2	2
3302342	1	8/27/2009	8/27/2009	2	2
2215644	3	2/2/2009	8/27/2009	2	2
4504778	1	8/26/2009	8/26/2009	2	2
5474804	1	8/25/2009	8/25/2009	2	2
1211034	2	1/28/2009	8/25/2009	2	2
4342173	2	8/24/2009	8/24/2009	2	2
1752640	1	8/24/2009	8/24/2009	2	2
1609008	2	8/20/2009	8/20/2009	2	2
2846231	1	8/20/2009	8/20/2009	2	2
1423249	1	8/18/2009	8/18/2009	2	2
5175043	1	8/18/2009	8/18/2009	2	2
1928220	2	2/3/2009	8/18/2009	2	2
2509218	1	8/17/2009	8/17/2009	2	2
2794275	1	8/17/2009	8/17/2009	2	2
2497340	1	8/14/2009	8/14/2009	2	2
4812422	1	8/13/2009	8/13/2009	2	2
1817630	2	8/11/2009	8/11/2009	2	2
7466884	1	8/11/2009	8/11/2009	2	2
4708962	4	11/3/2008	8/11/2009	2	2
793809	2	8/10/2009	8/10/2009	2	2
693201	1	8/10/2009	8/10/2009	2	2
1677908	1	8/10/2009	8/10/2009	2	2
1867152	1	8/10/2009	8/10/2009	2	2
3604982	3	4/5/2009	8/10/2009	2	2
6772264	1	8/6/2009	8/6/2009	2	2
1285995	1	8/4/2009	8/4/2009	2	2
6614616	1	8/2/2009	8/2/2009	2	2
1842142	1	7/29/2009	7/29/2009	2	2
1929576	1	7/28/2009	7/28/2009	2	2
1006572	1	7/22/2009	7/22/2009	2	2
2517866	2	7/21/2009	7/21/2009	2	2
7509039	2	7/21/2009	7/21/2009	2	2
4808150	1	7/21/2009	7/21/2009	2	2
1217347	2	7/20/2009	7/20/2009	2	2
894982	3	11/18/2008	7/19/2009	2	2
893855	1	7/17/2009	7/17/2009	2	2
5179708	2	7/15/2009	7/15/2009	2	2
1397690	1	7/15/2009	7/15/2009	2	2
2838112	1	7/15/2009	7/15/2009	2	2
3675396	1	7/15/2009	7/15/2009	2	2
7168329	1	7/14/2009	7/14/2009	2	2
3859961	1	7/10/2009	7/10/2009	2	2
716725	1	7/8/2009	7/8/2009	2	2
638301	1	7/7/2009	7/7/2009	2	2
2114144	1	7/7/2009	7/7/2009	2	2
3537600	1	7/7/2009	7/7/2009	2	2
5841593	1	7/7/2009	7/7/2009	2	2
1015042	2	11/20/2008	7/7/2009	2	2
1548547	1	7/6/2009	7/6/2009	2	2
1626239	1	7/6/2009	7/6/2009	2	2
6537180	1	7/6/2009	7/6/2009	2	2
2510850	5	6/6/2009	7/6/2009	2	2
1495100	1	7/3/2009	7/3/2009	2	2
2518485	1	6/30/2009	6/30/2009	2	2
4235877	1	6/29/2009	6/29/2009	2	2
4556197	1	6/29/2009	6/29/2009	2	2
1368497	1	6/28/2009	6/28/2009	2	2
3047650	1	6/28/2009	6/28/2009	2	2
8175063	2	6/25/2009	6/26/2009	2	2
377204	1	6/25/2009	6/25/2009	2	2
962369	1	6/24/2009	6/24/2009	2	2
2781022	1	6/24/2009	6/24/2009	2	2
3648924	2	6/22/2009	6/24/2009	2	2
4165995	1	6/23/2009	6/23/2009	2	2
2865204	1	6/22/2009	6/22/2009	2	2
4437506	1	6/22/2009	6/22/2009	2	2
4972981	2	6/15/2009	6/21/2009	2	2
221079	1	6/19/2009	6/19/2009	2	2
2463390	1	6/19/2009	6/19/2009	2	2
3189501	2	6/18/2009	6/18/2009	2	2
3007767	1	6/18/2009	6/18/2009	2	2
3837155	1	6/17/2009	6/17/2009	2	2
4986792	1	6/16/2009	6/16/2009	2	2
2615726	1	6/15/2009	6/15/2009	2	2
2788362	1	6/15/2009	6/15/2009	2	2
4909878	1	6/15/2009	6/15/2009	2	2
1481182	1	6/14/2009	6/14/2009	2	2
1862422	1	6/12/2009	6/12/2009	2	2
2724141	1	6/12/2009	6/12/2009	2	2
1669496	1	6/10/2009	6/10/2009	2	2
3517409	1	6/9/2009	6/9/2009	2	2
3707323	1	6/9/2009	6/9/2009	2	2
2025088	2	6/8/2009	6/8/2009	2	2
3496350	2	6/8/2009	6/8/2009	2	2
405981	1	6/8/2009	6/8/2009	2	2
1342688	1	6/8/2009	6/8/2009	2	2
2804574	1	6/8/2009	6/8/2009	2	2
5084881	1	6/8/2009	6/8/2009	2	2
1482265	1	6/6/2009	6/6/2009	2	2
3228531	1	6/6/2009	6/6/2009	2	2
4504325	1	6/6/2009	6/6/2009	2	2
4588003	1	6/6/2009	6/6/2009	2	2
4608680	1	6/6/2009	6/6/2009	2	2
1564451	1	6/5/2009	6/5/2009	2	2
4780579	1	6/3/2009	6/3/2009	2	2
275466	3	5/13/2009	6/2/2009	2	2
4252031	3	3/9/2009	6/2/2009	2	2
2460804	1	5/29/2009	5/29/2009	2	2
1220034	2	5/26/2009	5/28/2009	2	2
999018	1	5/27/2009	5/27/2009	2	2
6122343	1	5/27/2009	5/27/2009	2	2
2811791	2	5/26/2009	5/26/2009	2	2
5250975	1	5/26/2009	5/26/2009	2	2
7062960	1	5/26/2009	5/26/2009	2	2
3479874	1	5/25/2009	5/25/2009	2	2
3522326	1	5/25/2009	5/25/2009	2	2
5294697	1	5/25/2009	5/25/2009	2	2
5469767	1	5/25/2009	5/25/2009	2	2
2389448	3	3/23/2009	5/25/2009	2	2
5617435	1	5/22/2009	5/22/2009	2	2
662035	1	5/19/2009	5/19/2009	2	2
4901925	1	5/19/2009	5/19/2009	2	2
2631482	1	5/18/2009	5/18/2009	2	2
1504337	1	5/17/2009	5/17/2009	2	2
1521035	1	5/17/2009	5/17/2009	2	2
6083523	1	5/17/2009	5/17/2009	2	2
1191525	1	5/15/2009	5/15/2009	2	2
1349250	1	5/15/2009	5/15/2009	2	2
1824860	1	5/15/2009	5/15/2009	2	2
1179202	1	5/14/2009	5/14/2009	2	2
2764251	1	5/14/2009	5/14/2009	2	2
3105888	1	5/14/2009	5/14/2009	2	2
3858830	1	5/14/2009	5/14/2009	2	2
4916704	1	5/14/2009	5/14/2009	2	2
2756947	2	3/30/2009	5/14/2009	2	2
4685809	1	5/13/2009	5/13/2009	2	2
6388195	1	5/13/2009	5/13/2009	2	2
715823	1	5/12/2009	5/12/2009	2	2
1431358	1	5/12/2009	5/12/2009	2	2
676437	1	5/11/2009	5/11/2009	2	2
1086610	1	5/11/2009	5/11/2009	2	2
2963327	3	4/1/2009	5/7/2009	2	2
2180684	1	5/6/2009	5/6/2009	2	2
1177014	1	5/5/2009	5/5/2009	2	2
3621498	1	5/5/2009	5/5/2009	2	2
1068512	2	4/28/2009	5/5/2009	2	2
1218000	1	5/4/2009	5/4/2009	2	2
3602619	1	5/4/2009	5/4/2009	2	2
4667915	1	5/4/2009	5/4/2009	2	2
860767	1	4/30/2009	4/30/2009	2	2
4070702	1	4/30/2009	4/30/2009	2	2
2700081	2	4/28/2009	4/30/2009	2	2
1376313	2	4/27/2009	4/30/2009	2	2
1069718	1	4/29/2009	4/29/2009	2	2
2578415	1	4/29/2009	4/29/2009	2	2
5218179	1	4/29/2009	4/29/2009	2	2
5806905	2	2/10/2009	4/29/2009	2	2
5478522	1	4/28/2009	4/28/2009	2	2
1124617	1	4/27/2009	4/27/2009	2	2
1516266	1	4/27/2009	4/27/2009	2	2
3759236	1	4/27/2009	4/27/2009	2	2
5223765	1	4/27/2009	4/27/2009	2	2
2686509	1	4/23/2009	4/23/2009	2	2
3492065	1	4/23/2009	4/23/2009	2	2
1298752	1	4/22/2009	4/22/2009	2	2
3418331	1	4/22/2009	4/22/2009	2	2
3556967	1	4/22/2009	4/22/2009	2	2
963330	1	4/21/2009	4/21/2009	2	2
1145088	1	4/20/2009	4/20/2009	2	2
891132	1	4/17/2009	4/17/2009	2	2
1411882	1	4/17/2009	4/17/2009	2	2
1730948	1	4/17/2009	4/17/2009	2	2
1837597	1	4/17/2009	4/17/2009	2	2
2267199	1	4/17/2009	4/17/2009	2	2
2454635	1	4/17/2009	4/17/2009	2	2
3141820	1	4/17/2009	4/17/2009	2	2
4014604	1	4/17/2009	4/17/2009	2	2
4487329	1	4/17/2009	4/17/2009	2	2
4255332	1	4/16/2009	4/16/2009	2	2
4785430	1	4/16/2009	4/16/2009	2	2
876092	1	4/14/2009	4/14/2009	2	2
1511327	1	4/14/2009	4/14/2009	2	2
1649239	1	4/14/2009	4/14/2009	2	2
2346130	1	4/14/2009	4/14/2009	2	2
3485383	1	4/14/2009	4/14/2009	2	2
1615173	1	4/10/2009	4/10/2009	2	2
5410743	1	4/10/2009	4/10/2009	2	2
1884126	1	4/9/2009	4/9/2009	2	2
5555972	1	4/8/2009	4/8/2009	2	2
5924857	1	4/8/2009	4/8/2009	2	2
3551338	2	4/6/2009	4/6/2009	2	2
1846776	2	4/5/2009	4/5/2009	2	2
660104	1	4/5/2009	4/5/2009	2	2
960009	1	4/5/2009	4/5/2009	2	2
3501612	1	4/2/2009	4/2/2009	2	2
5673729	1	4/2/2009	4/2/2009	2	2
5417704	1	4/1/2009	4/1/2009	2	2
5957978	1	4/1/2009	4/1/2009	2	2
2230789	1	3/30/2009	3/30/2009	2	2
2742218	1	3/30/2009	3/30/2009	2	2
4046258	1	3/30/2009	3/30/2009	2	2
4894302	1	3/30/2009	3/30/2009	2	2
1286507	1	3/27/2009	3/27/2009	2	2
2652627	1	3/27/2009	3/27/2009	2	2
3154500	1	3/27/2009	3/27/2009	2	2
165335	1	3/26/2009	3/26/2009	2	2
908460	1	3/25/2009	3/25/2009	2	2
1114773	1	3/25/2009	3/25/2009	2	2
1305661	1	3/25/2009	3/25/2009	2	2
2061805	1	3/25/2009	3/25/2009	2	2
2613991	1	3/25/2009	3/25/2009	2	2
1393636	1	3/23/2009	3/23/2009	2	2
607958	1	3/20/2009	3/20/2009	2	2
1180532	1	3/20/2009	3/20/2009	2	2
4857484	1	3/20/2009	3/20/2009	2	2
1444638	1	3/19/2009	3/19/2009	2	2
1394702	1	3/18/2009	3/18/2009	2	2
2441127	1	3/17/2009	3/17/2009	2	2
4223135	1	3/17/2009	3/17/2009	2	2
4501072	1	3/17/2009	3/17/2009	2	2
2713872	1	3/16/2009	3/16/2009	2	2
4921336	1	3/16/2009	3/16/2009	2	2
5425402	1	3/16/2009	3/16/2009	2	2
1038912	1	3/13/2009	3/13/2009	2	2
1551158	1	3/12/2009	3/12/2009	2	2
3797443	1	3/12/2009	3/12/2009	2	2
1578866	1	3/11/2009	3/11/2009	2	2
2563714	1	3/11/2009	3/11/2009	2	2
4124780	1	3/11/2009	3/11/2009	2	2
5196907	1	3/11/2009	3/11/2009	2	2
1273875	1	3/10/2009	3/10/2009	2	2
1281272	1	3/10/2009	3/10/2009	2	2
1792412	1	3/9/2009	3/9/2009	2	2
2724908	1	3/9/2009	3/9/2009	2	2
1960205	1	3/6/2009	3/6/2009	2	2
3732545	1	3/6/2009	3/6/2009	2	2
5303756	1	3/6/2009	3/6/2009	2	2
1383267	1	3/5/2009	3/5/2009	2	2
3522511	1	3/5/2009	3/5/2009	2	2
1476815	1	3/4/2009	3/4/2009	2	2
1903663	1	3/4/2009	3/4/2009	2	2
2936645	1	3/4/2009	3/4/2009	2	2
3205721	1	3/4/2009	3/4/2009	2	2
1829131	1	3/3/2009	3/3/2009	2	2
2141867	1	3/2/2009	3/2/2009	2	2
4970800	1	3/2/2009	3/2/2009	2	2
5226144	1	3/2/2009	3/2/2009	2	2
1098879	1	2/27/2009	2/27/2009	2	2
2387521	1	2/27/2009	2/27/2009	2	2
4940800	1	2/27/2009	2/27/2009	2	2
5206109	1	2/27/2009	2/27/2009	2	2
1803500	1	2/24/2009	2/24/2009	2	2
1604150	1	2/23/2009	2/23/2009	2	2
5121779	1	2/23/2009	2/23/2009	2	2
1265820	1	2/20/2009	2/20/2009	2	2
1759742	1	2/20/2009	2/20/2009	2	2
3949330	1	2/20/2009	2/20/2009	2	2
6338509	1	2/20/2009	2/20/2009	2	2
3941874	2	2/17/2009	2/20/2009	2	2
3412869	2	2/15/2009	2/20/2009	2	2
1877206	1	2/19/2009	2/19/2009	2	2
2348698	1	2/19/2009	2/19/2009	2	2
2553963	1	2/19/2009	2/19/2009	2	2
3548200	1	2/19/2009	2/19/2009	2	2
1222876	1	2/18/2009	2/18/2009	2	2
3482060	1	2/18/2009	2/18/2009	2	2
5923200	1	2/18/2009	2/18/2009	2	2
1348150	1	2/17/2009	2/17/2009	2	2
6104222	1	2/16/2009	2/16/2009	2	2
836619	1	2/13/2009	2/13/2009	2	2
1289575	1	2/13/2009	2/13/2009	2	2
4754903	1	2/13/2009	2/13/2009	2	2
4800972	1	2/13/2009	2/13/2009	2	2
1356035	1	2/12/2009	2/12/2009	2	2
2479411	1	2/12/2009	2/12/2009	2	2
2515780	1	2/11/2009	2/11/2009	2	2
3967404	1	2/11/2009	2/11/2009	2	2
2101393	1	2/10/2009	2/10/2009	2	2
4165436	1	2/10/2009	2/10/2009	2	2
5678852	1	2/8/2009	2/8/2009	2	2
601929	1	2/6/2009	2/6/2009	2	2
1195708	1	2/6/2009	2/6/2009	2	2
6329080	1	2/5/2009	2/5/2009	2	2
1618935	1	2/4/2009	2/4/2009	2	2
3513036	1	2/4/2009	2/4/2009	2	2
3759377	1	2/4/2009	2/4/2009	2	2
2440555	1	2/3/2009	2/3/2009	2	2
4648529	1	2/3/2009	2/3/2009	2	2
5277765	1	2/3/2009	2/3/2009	2	2
2088451	1	2/2/2009	2/2/2009	2	2
2337250	1	2/2/2009	2/2/2009	2	2
5306717	1	2/2/2009	2/2/2009	2	2
518169	1	1/30/2009	1/30/2009	2	2
1601397	1	1/29/2009	1/29/2009	2	2
2139355	1	1/29/2009	1/29/2009	2	2
2637226	1	1/28/2009	1/28/2009	2	2
845248	1	1/27/2009	1/27/2009	2	2
991634	1	1/27/2009	1/27/2009	2	2
2293781	1	1/27/2009	1/27/2009	2	2
2387631	1	1/27/2009	1/27/2009	2	2
4438598	1	1/27/2009	1/27/2009	2	2
4491415	1	1/27/2009	1/27/2009	2	2
2824087	1	1/26/2009	1/26/2009	2	2
3097696	1	1/26/2009	1/26/2009	2	2
3431103	1	1/26/2009	1/26/2009	2	2
4112499	1	1/26/2009	1/26/2009	2	2
5523407	1	1/26/2009	1/26/2009	2	2
6197462	1	1/26/2009	1/26/2009	2	2
1896830	1	1/25/2009	1/25/2009	2	2
965698	1	1/23/2009	1/23/2009	2	2
4735150	1	1/23/2009	1/23/2009	2	2
910113	1	1/22/2009	1/22/2009	2	2
2113806	1	1/22/2009	1/22/2009	2	2
1648376	1	1/21/2009	1/21/2009	2	2
4775118	1	1/21/2009	1/21/2009	2	2
671821	2	1/19/2009	1/19/2009	2	2
