UserID	RG_case	Missing_Daily_Transactions	First_Deposit_Date	Registration_date	CountryName	LanguageName	Gender	YearofBirth	age_at_registration	sum_stakes_fixedodds	sum_bets_fixedodds	bettingdays_fixedodds	duration_fixedodds	frequency_fixedodds	bets_per_day_fixedodds	euros_per_bet_fixedodds	net_loss_fixedodds	percent_lost_fixedodds	sum_stakes_liveaction	sum_bets_liveaction	bettingdays_liveaction	duration_liveaction	frequency_liveaction	bets_per_day_liveaction	euros_per_bet_liveaction	net_loss_liveaction	percent_lost_liveaction	sum_stakes_casino	sum_bets_casino	bettingdays_casino	duration_casino	frequency_casino	bets_per_day_casino	euros_per_bet_casino	net_loss_casino	percent_lost_casino	net_loss_fixedodds_nonzero	percent_lost_fixedodds_nonzero	net_loss_liveaction_nonzero	percent_lost_liveaction_nonzero	net_loss_casino_nonzero	percent_lost_casino_nonzero	sum_stakes_fixedodds_sqrt	sum_bets_fixedodds_sqrt	bettingdays_fixedodds_sqrt	duration_fixedodds_sqrt	frequency_fixedodds_sqrt	bets_per_day_fixedodds_sqrt	euros_per_bet_fixedodds_sqrt	net_loss_fixedodds_nonzero_sqrt	percent_lost_fixedodds_nonzero_sqrt	sum_stakes_liveaction_sqrt	sum_bets_liveaction_sqrt	bettingdays_liveaction_sqrt	duration_liveaction_sqrt	frequency_liveaction_sqrt	bets_per_day_liveaction_sqrt	euros_per_bet_liveaction_sqrt	net_loss_liveaction_nonzero_sqrt	percent_lost_liveaction_nonzero_sqrt	sum_stakes_casino_sqrt	sum_bets_casino_sqrt	bettingdays_casino_sqrt	duration_casino_sqrt	frequency_casino_sqrt	bets_per_day_casino_sqrt	euros_per_bet_casino_sqrt	net_loss_casino_nonzero_sqrt	percent_lost_casino_nonzero_sqrt	sum_stakes_fixedodds_sqrt_zeros	sum_bets_fixedodds_sqrt_zeros	bettingdays_fixedodds_sqrt_zeros	duration_fixedodds_sqrt_zeros	frequency_fixedodds_sqrt_zeros	bets_per_day_fixedodds_sqrt_zeros	euros_per_bet_fixedodds_sqrt_zeros	net_loss_fixedodds_sqrt_zeros	percent_lost_fixedodds_sqrt_zeros	sum_stakes_liveaction_sqrt_zeros	sum_bets_liveaction_sqrt_zeros	bettingdays_liveaction_sqrt_zeros	duration_liveaction_sqrt_zeros	frequency_liveaction_sqrt_zeros	bets_per_day_liveaction_sqrt_zeros	euros_per_bet_liveaction_sqrt_zeros	net_loss_liveaction_sqrt_zeros	percent_lost_liveaction_sqrt_zeros	sum_stakes_casino_sqrt_zeros	sum_bets_casino_sqrt_zeros	bettingdays_casino_sqrt_zeros	duration_casino_sqrt_zeros	frequency_casino_sqrt_zeros	bets_per_day_casino_sqrt_zeros	euros_per_bet_casino_sqrt_zeros	net_loss_casino_sqrt_zeros	percent_lost_casino_sqrt_zeros
2713872	1	0	3/28/2006	3/28/2006	Denmark	English	M	1983	22	14444.7171684638	4260	136	1203	.113050706566916	31.3235294117647	3.39077867804314	5444.26265162889	.376903374994078	5.3656	4	1	1	1	4	1.3414	5.3656	1	 	 	 	 	 	 	 	 	 	38662.2626516289	13.3769033749941	22068.3656	9	 	 	120.186177110614	65.2686754883229	11.6619037896906	34.6842903920492	.336230139289916	5.59674275018646	1.84140671174055	196.627217474156	3.65744492439655	2.31637648062658	2	1	1	1	2	1.15818824031329	148.55425136966	3	 	 	 	 	 	 	 	 	 	120.186177110614	65.2686754883229	11.6619037896906	34.6842903920492	.336230139289916	5.59674275018646	1.84140671174055	196.627217474156	3.65744492439655	2.31637648062658	2	1	1	1	2	1.15818824031329	148.55425136966	3	0	0	0	0	0	0	0	0	0
2713897	0	0	3/28/2006	3/28/2006	Austria	German	M	1943	63	62.5	47	9	797	.0112923462986198	5.22222222222222	1.32978723404255	34.7	.5552	3	3	2	7	.285714285714286	1.5	1	-.9	-.3	439	447	3	4	.75	149	.982102908277405	29.5	.0671981776765376	33252.7	13.5552	22062.1	7.7	35881.5	7.06719817767654	7.90569415042095	6.85565460040104	3	28.2311884269862	.106265452046372	2.28521820013368	1.15316401003611	182.353228652525	3.68173871968123	1.73205080756888	1.73205080756888	1.4142135623731	2.64575131106459	.534522483824849	1.22474487139159	1	148.533161280571	2.77488738510232	20.952326839757	21.142374511866	1.73205080756888	2	.866025403784439	12.2065556157337	.991011053559649	189.424127291114	2.65842024098458	7.90569415042095	6.85565460040104	3	28.2311884269862	.106265452046372	2.28521820013368	1.15316401003611	182.353228652525	3.68173871968123	1.73205080756888	1.73205080756888	1.4142135623731	2.64575131106459	.534522483824849	1.22474487139159	1	148.533161280571	2.77488738510232	20.952326839757	21.142374511866	1.73205080756888	2	.866025403784439	12.2065556157337	.991011053559649	189.424127291114	2.65842024098458
2715739	1	0	4/8/2006	3/28/2006	Germany.COM	German	M	1975	30	514.74	731	271	1547	.175177763413058	2.69741697416974	.704158686730506	371.26	.721257333799588	776.0618	630	164	1515	.108250825082508	3.84146341463415	1.23184412698413	180.0118	.231955496327741	660.95	298	13	289	.0449826989619377	22.9230769230769	2.21795302013423	60.1000000000001	.0909297223693171	33589.26	13.7212573337996	22243.0118	8.23195549632774	35912.1	7.09092972236932	22.6878822281852	27.0370116691915	16.4620776331543	39.3319208785943	.418542427255658	1.64238149471118	.839141636870979	183.273729705051	3.70422155571175	27.8578857776393	25.0998007960223	12.8062484748657	38.9230009120571	.32901493139751	1.95996515648471	1.10988473590014	149.140912562583	2.86913845889803	25.7089478586736	17.2626765016321	3.60555127546399	17	.212091251497882	4.78780502141398	1.48927936268996	189.504881203625	2.66287996769838	22.6878822281852	27.0370116691915	16.4620776331543	39.3319208785943	.418542427255658	1.64238149471118	.839141636870979	183.273729705051	3.70422155571175	27.8578857776393	25.0998007960223	12.8062484748657	38.9230009120571	.32901493139751	1.95996515648471	1.10988473590014	149.140912562583	2.86913845889803	25.7089478586736	17.2626765016321	3.60555127546399	17	.212091251497882	4.78780502141398	1.48927936268996	189.504881203625	2.66287996769838
2716478	0	0	8/1/2006	3/28/2006	France.COM	French	M	1980	25	174.83	44	17	1136	.0149647887323944	2.58823529411765	3.97340909090909	2.17000000000002	.0124120574272151	13	5	2	1054	.00189753320683112	2.5	2.6	0	0	245.77	465	5	33	.151515151515152	93	.528537634408602	33.69	.13707938316312	33220.17	13.0124120574272	22063	8	35885.69	7.13707938316312	13.2223295980701	6.6332495807108	4.12310562561766	33.7045990927054	.122330653281973	1.60879933307969	1.99334118778223	182.264011807049	3.60727210748333	3.60555127546399	2.23606797749979	1.4142135623731	32.4653661614959	.0435606841869032	1.58113883008419	1.61245154965971	148.536190876163	2.82842712474619	15.6770532945449	21.5638586528478	2.23606797749979	5.74456264653803	.389249472080761	9.64365076099295	.727005938358554	189.435186805408	2.67153128058855	13.2223295980701	6.6332495807108	4.12310562561766	33.7045990927054	.122330653281973	1.60879933307969	1.99334118778223	182.264011807049	3.60727210748333	3.60555127546399	2.23606797749979	1.4142135623731	32.4653661614959	.0435606841869032	1.58113883008419	1.61245154965971	148.536190876163	2.82842712474619	15.6770532945449	21.5638586528478	2.23606797749979	5.74456264653803	.389249472080761	9.64365076099295	.727005938358554	189.435186805408	2.67153128058855
2718387	0	0	3/30/2006	3/29/2006	Turkey	Turkish	M	1974	31	609.9468	53	24	279	.0860215053763441	2.20833333333333	11.5084301886792	171.8957	.281820807978663	325.2235	45	14	270	.0518518518518519	3.21428571428571	7.22718888888889	48.6812	.149685370214637	 	 	 	 	 	 	 	 	 	33389.8957	13.2818208079787	22111.6812	8.14968537021464	 	 	24.6971010444546	7.28010988928052	4.89897948556636	16.7032930884901	.293294230042707	1.48604620834392	3.39240772736404	182.729022599039	3.64442324764546	18.0339540866666	6.70820393249937	3.74165738677394	16.431676725155	.227710017021324	1.79284291400159	2.68834314939311	148.699970410219	2.85476537918874	 	 	 	 	 	 	 	 	 	24.6971010444546	7.28010988928052	4.89897948556636	16.7032930884901	.293294230042707	1.48604620834392	3.39240772736404	182.729022599039	3.64442324764546	18.0339540866666	6.70820393249937	3.74165738677394	16.431676725155	.227710017021324	1.79284291400159	2.68834314939311	148.699970410219	2.85476537918874	0	0	0	0	0	0	0	0	0
2720558	0	1	3/29/2006	 	.	.	M	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
2724141	1	0	11/7/2006	3/30/2006	Austria	German	M	1985	20	2593.1162	111	56	1358	.0412371134020619	1.98214285714286	23.3614072072072	458.0862	.176654713737857	968.5888	71	16	166	.0963855421686747	4.4375	13.6420957746479	-106.4112	-.109862100408347	7330.8	1148	48	1406	.0341394025604552	23.9166666666667	6.38571428571429	500.3	.0682463032684018	33676.0862	13.1766547137379	21956.5888	7.89013789959165	36352.3	7.0682463032684	50.9226491848176	10.5356537528527	7.48331477354788	36.8510515453766	.203069233026724	1.40788595317336	4.83336396386691	183.510452563335	3.62996621385625	31.12215930812	8.42614977317636	4	12.8840987267251	.310460210282533	2.10653744329409	3.69352078302639	148.177558354833	2.80893892770769	85.6200911001618	33.8821486921948	6.92820323027551	37.4966665185054	.184768510738316	4.8904669170404	2.52699708858445	190.662791335908	2.65861736684097	50.9226491848176	10.5356537528527	7.48331477354788	36.8510515453766	.203069233026724	1.40788595317336	4.83336396386691	183.510452563335	3.62996621385625	31.12215930812	8.42614977317636	4	12.8840987267251	.310460210282533	2.10653744329409	3.69352078302639	148.177558354833	2.80893892770769	85.6200911001618	33.8821486921948	6.92820323027551	37.4966665185054	.184768510738316	4.8904669170404	2.52699708858445	190.662791335908	2.65861736684097
2724908	1	0	8/21/2006	3/30/2006	Germany.COM	German	M	1962	43	1453.15	1594	158	1322	.119515885022693	10.0886075949367	.9116373902133	280.09	.19274679145305	31896.2	4657	313	1339	.233756534727409	14.8785942492013	6.84908739531887	1683.06	.0527667872661947	4174	541	5	66	.0757575757575758	108.2	7.71534195933457	243	.058217537134643	33498.09	13.1927467914531	23746.06	8.0527667872662	36095	7.05821753713464	38.1202046164498	39.9249295553543	12.5698050899765	36.3593179253957	.345710695557272	3.1762568527965	.954797041372301	183.024834380474	3.63218209778269	178.595072720386	68.2422156732913	17.6918060129541	36.592348927064	.483483748152312	3.85727808813434	2.61707611569073	154.097566496035	2.83773973212242	64.6065012208524	23.259406699226	2.23606797749979	8.12403840463596	.27524094128159	10.4019228991567	2.77765043865037	189.986841649626	2.65673061056906	38.1202046164498	39.9249295553543	12.5698050899765	36.3593179253957	.345710695557272	3.1762568527965	.954797041372301	183.024834380474	3.63218209778269	178.595072720386	68.2422156732913	17.6918060129541	36.592348927064	.483483748152312	3.85727808813434	2.61707611569073	154.097566496035	2.83773973212242	64.6065012208524	23.259406699226	2.23606797749979	8.12403840463596	.27524094128159	10.4019228991567	2.77765043865037	189.986841649626	2.65673061056906
2726040	0	0	3/31/2006	3/30/2006	Portugal	Portuguese	M	1982	23	99.1705	21	12	947	.0126715945089757	1.75	4.72240476190476	45.6405	.46022254601923	5	1	1	1	1	1	5	5	1	4172.17	1446	21	749	.0280373831775701	68.8571428571429	2.88531811894882	36.5	.00874844505377298	33263.6405	13.4602225460192	22068	9	35888.5	7.00874844505377	9.95843863263715	4.58257569495584	3.46410161513775	30.7733651068582	.112568177159336	1.3228756555323	2.17310946845868	182.383224283375	3.6688175950869	2.23606797749979	1	1	1	1	1	2.23606797749979	148.553020837679	3	64.5923370067998	38.0263066836631	4.58257569495584	27.367864366808	.167443671655784	8.29802041797578	1.6986224180049	189.442603444948	2.64740409553468	9.95843863263715	4.58257569495584	3.46410161513775	30.7733651068582	.112568177159336	1.3228756555323	2.17310946845868	182.383224283375	3.6688175950869	2.23606797749979	1	1	1	1	1	2.23606797749979	148.553020837679	3	64.5923370067998	38.0263066836631	4.58257569495584	27.367864366808	.167443671655784	8.29802041797578	1.6986224180049	189.442603444948	2.64740409553468
2732585	1	0	6/10/2006	4/1/2006	Germany.COM	German	F	1968	37	10	1	1	1	1	1	10	10	1	 	 	 	 	 	 	 	 	 	492.05	223	5	562	.00889679715302491	44.6	2.20650224215247	45.5	.0924702774108322	33228	14	 	 	35897.5	7.09247027741083	3.16227766016838	1	1	1	1	1	3.16227766016838	182.28549037156	3.74165738677394	 	 	 	 	 	 	 	 	 	22.1822000712283	14.9331845230681	2.23606797749979	23.7065391822594	.0943228347380681	6.6783231428256	1.48542998561106	189.466355852431	2.66316921681872	3.16227766016838	1	1	1	1	1	3.16227766016838	182.28549037156	3.74165738677394	0	0	0	0	0	0	0	0	0	22.1822000712283	14.9331845230681	2.23606797749979	23.7065391822594	.0943228347380681	6.6783231428256	1.48542998561106	189.466355852431	2.66316921681872
2732649	1	0	4/1/2006	4/1/2006	Germany.COM	German	F	1977	28	52	15	7	537	.0130353817504655	2.14285714285714	3.46666666666667	52	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	33270	14	 	 	 	 	7.21110255092798	3.87298334620742	2.64575131106459	23.1732604525129	.11417259632007	1.4638501094228	1.86189867250253	182.40065789355	3.74165738677394	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	7.21110255092798	3.87298334620742	2.64575131106459	23.1732604525129	.11417259632007	1.4638501094228	1.86189867250253	182.40065789355	3.74165738677394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2739568	1	0	9/16/2009	4/2/2006	Germany.COM	German	M	1988	17	89.6	49	7	7	1	7	1.82857142857143	-50.33	-.56171875	74	39	8	8	1	4.875	1.8974358974359	-4.05	-.0547297297297297	 	 	 	 	 	 	 	 	 	33167.67	12.43828125	22058.95	7.94527027027027	 	 	9.46572765295939	7	2.64575131106459	2.64575131106459	1	2.64575131106459	1.35224680756563	182.119933011189	3.52679475586544	8.60232526704263	6.2449979983984	2.82842712474619	2.82842712474619	1	2.20794021658196	1.37747446344239	148.522557209334	2.8187355800554	 	 	 	 	 	 	 	 	 	9.46572765295939	7	2.64575131106459	2.64575131106459	1	2.64575131106459	1.35224680756563	182.119933011189	3.52679475586544	8.60232526704263	6.2449979983984	2.82842712474619	2.82842712474619	1	2.20794021658196	1.37747446344239	148.522557209334	2.8187355800554	0	0	0	0	0	0	0	0	0
2742218	1	0	4/3/2006	4/3/2006	Germany.COM	German	F	1954	52	2800.01	92	72	1097	.0656335460346399	1.27777777777778	30.4348913043478	29.8000000000002	.0106428191327889	16522.686	975	133	1132	.117491166077739	7.33082706766917	16.9463446153846	488.605999999998	.0295718262757035	 	 	 	 	 	 	 	 	 	33247.8	13.0106428191328	22551.606	8.0295718262757	 	 	52.9151207123257	9.59166304662544	8.48528137423857	33.1209903233584	.256190448757638	1.13038833052088	5.51678269504499	182.339792694848	3.60702686698239	128.540600589853	31.224989991992	11.5325625946708	33.6452076825214	.342769844177895	2.70755001203471	4.11659381229004	150.171921476686	2.83364991244079	 	 	 	 	 	 	 	 	 	52.9151207123257	9.59166304662544	8.48528137423857	33.1209903233584	.256190448757638	1.13038833052088	5.51678269504499	182.339792694848	3.60702686698239	128.540600589853	31.224989991992	11.5325625946708	33.6452076825214	.342769844177895	2.70755001203471	4.11659381229004	150.171921476686	2.83364991244079	0	0	0	0	0	0	0	0	0
2747243	1	0	4/4/2006	4/4/2006	Switzerland	German	M	1964	41	376.100682305785	103	42	1174	.0357751277683135	2.45238095238095	3.65146293500762	78.3478823057852	.208316246132426	30825.4049752347	1219	78	1175	.0663829787234042	15.6282051282051	25.2874528098726	943.157981409768	.0305967750356405	124558	41725	73	666	.10960960960961	571.575342465753	2.9852127022169	1333	.0107018417122947	33296.3478823058	13.2083162461324	23006.1579814098	8.03059677503564	37185	7.01070184171229	19.3933154026274	10.1488915650922	6.48074069840786	34.2636833980236	.189143140949688	1.56600796689575	1.91088014668833	182.472868893723	3.63432473041863	175.571651969316	34.9141805001922	8.83176086632785	34.2782730020052	.25764894473567	3.95325247463467	5.02866312352225	151.677809785775	2.833830759773	352.927754646755	204.266982158155	8.54400374531753	25.8069758011279	.331073420270504	23.907641926082	1.72777680914431	192.834125610588	2.64777299663553	19.3933154026274	10.1488915650922	6.48074069840786	34.2636833980236	.189143140949688	1.56600796689575	1.91088014668833	182.472868893723	3.63432473041863	175.571651969316	34.9141805001922	8.83176086632785	34.2782730020052	.25764894473567	3.95325247463467	5.02866312352225	151.677809785775	2.833830759773	352.927754646755	204.266982158155	8.54400374531753	25.8069758011279	.331073420270504	23.907641926082	1.72777680914431	192.834125610588	2.64777299663553
2747359	1	0	8/16/2007	4/4/2006	Germany.COM	German	M	1954	51	2534.05	159	22	452	.0486725663716814	7.22727272727273	15.9374213836478	-503.329999999999	-.198626704287603	24610.2957	1047	34	452	.0752212389380531	30.7941176470588	23.505535530086	4442.0257	.180494609010326	15946	570	6	100	.06	95	27.9754385964912	1755.5	.110090304778628	32714.67	12.8013732957124	26505.0257	8.18049460901033	37607.5	7.11009030477863	50.3393484264546	12.6095202129185	4.69041575982343	21.2602916254693	.22061859933306	2.68835874229477	3.9921700093618	180.871971294615	3.5779006827625	156.876689472974	32.3573793747269	5.8309518948453	21.2602916254693	.274264906501093	5.54924478168506	4.84825077013204	162.803641544039	2.86015639590046	126.277472258515	23.8746727726266	2.44948974278318	10	.244948974278318	9.74679434480896	5.28918127846751	193.926532480731	2.66647525860988	50.3393484264546	12.6095202129185	4.69041575982343	21.2602916254693	.22061859933306	2.68835874229477	3.9921700093618	180.871971294615	3.5779006827625	156.876689472974	32.3573793747269	5.8309518948453	21.2602916254693	.274264906501093	5.54924478168506	4.84825077013204	162.803641544039	2.86015639590046	126.277472258515	23.8746727726266	2.44948974278318	10	.244948974278318	9.74679434480896	5.28918127846751	193.926532480731	2.66647525860988
2756947	1	0	4/15/2006	4/6/2006	Germany.COM	German	M	1971	34	2303.12	114	75	1331	.0563486100676183	1.52	20.2028070175439	276.570000000001	.120084928271215	14531.895	951	145	1401	.10349750178444	6.55862068965517	15.2806466876972	573.045000000004	.039433604495491	6021.5	1468	16	297	.0538720538720539	91.75	4.10183923705722	175	.0290625259486839	33494.57	13.1200849282712	22636.045	8.03943360449549	36027	7.02906252594868	47.9908324578768	10.6770782520313	8.66025403784439	36.4828726939094	.23737862175777	1.2328828005938	4.49475327660416	183.015217946487	3.62216577868424	120.548309818097	30.8382878902185	12.0415945787923	37.4299345444258	.321710276156109	2.56098041571098	3.90904677481572	150.452799907479	2.83538949784602	77.5983247241846	38.314488121336	4	17.2336879396141	.232103541274264	9.57862203033401	2.02529978942803	189.807797521598	2.65123792330087	47.9908324578768	10.6770782520313	8.66025403784439	36.4828726939094	.23737862175777	1.2328828005938	4.49475327660416	183.015217946487	3.62216577868424	120.548309818097	30.8382878902185	12.0415945787923	37.4299345444258	.321710276156109	2.56098041571098	3.90904677481572	150.452799907479	2.83538949784602	77.5983247241846	38.314488121336	4	17.2336879396141	.232103541274264	9.57862203033401	2.02529978942803	189.807797521598	2.65123792330087
2757089	1	0	4/11/2006	4/6/2006	Poland	Polish	M	1976	29	8482.45711723251	669	314	1673	.18768679019725	2.13057324840764	12.6793080975075	1295.94358412812	.152779267400639	96.1591695918228	17	10	335	.0298507462686567	1.7	5.65642174069546	84.9803297817152	.883746502205046	 	 	 	 	 	 	 	 	 	34513.9435841281	13.1527792674006	22147.9803297817	8.88374650220505	 	 	92.1002557935238	25.8650343127551	17.7200451466693	40.9023226724351	.43322833494273	1.45964833038909	3.56080160883859	185.779287285015	3.62667606320176	9.8060781962935	4.12310562561766	3.16227766016838	18.3030052177231	.172773685116272	1.30384048104053	2.3783233044932	148.821975291896	2.98056144077002	 	 	 	 	 	 	 	 	 	92.1002557935238	25.8650343127551	17.7200451466693	40.9023226724351	.43322833494273	1.45964833038909	3.56080160883859	185.779287285015	3.62667606320176	9.8060781962935	4.12310562561766	3.16227766016838	18.3030052177231	.172773685116272	1.30384048104053	2.3783233044932	148.821975291896	2.98056144077002	0	0	0	0	0	0	0	0	0
2759033	0	0	7/18/2006	4/6/2006	France.COM	French	M	1984	21	207.98	23	20	816	.0245098039215686	1.15	9.04260869565217	64.92	.312145398596019	1160.46	120	60	829	.0723763570566948	2	9.6705	592.64	.510694035124003	458.39	316	17	331	.0513595166163142	18.5882352941176	1.45060126582278	119.78	.261305874910011	33282.92	13.312145398596	22655.64	8.510694035124	35971.78	7.26130587491001	14.4215117099422	4.79583152331272	4.47213595499958	28.5657137141714	.156556072771287	1.07238052947636	3.00709306401584	182.436070994746	3.64858128573231	34.0655250950283	10.9544511501033	7.74596669241483	28.7923600977759	.269028543200707	1.4142135623731	3.10974275463422	150.517905911556	2.91730938282589	21.4100443717429	17.7763888346312	4.12310562561766	18.1934053986603	.226626381112866	4.31140757689616	1.20440909404686	189.662278801031	2.69468103398343	14.4215117099422	4.79583152331272	4.47213595499958	28.5657137141714	.156556072771287	1.07238052947636	3.00709306401584	182.436070994746	3.64858128573231	34.0655250950283	10.9544511501033	7.74596669241483	28.7923600977759	.269028543200707	1.4142135623731	3.10974275463422	150.517905911556	2.91730938282589	21.4100443717429	17.7763888346312	4.12310562561766	18.1934053986603	.226626381112866	4.31140757689616	1.20440909404686	189.662278801031	2.69468103398343
2760534	1	0	12/2/2006	4/7/2006	Germany.COM	German	M	1964	41	168.48	169	51	712	.0716292134831461	3.31372549019608	.996923076923077	68.78	.4082383665717	17.9	6	4	40	.1	1.5	2.98333333333333	-3.78	-.211173184357542	 	 	 	 	 	 	 	 	 	33286.78	13.4082383665717	22059.22	7.78882681564246	 	 	12.9799845916704	13	7.14142842854285	26.6833281282527	.267636345594439	1.82036410923641	.998460353205412	182.4466497363	3.661726145764	4.23083916026124	2.44948974278318	2	6.32455532033676	.316227766016838	1.22474487139159	1.72723285440422	148.523466159392	2.79084697101838	 	 	 	 	 	 	 	 	 	12.9799845916704	13	7.14142842854285	26.6833281282527	.267636345594439	1.82036410923641	.998460353205412	182.4466497363	3.661726145764	4.23083916026124	2.44948974278318	2	6.32455532033676	.316227766016838	1.22474487139159	1.72723285440422	148.523466159392	2.79084697101838	0	0	0	0	0	0	0	0	0
2760998	0	0	4/14/2006	4/7/2006	Slovenia	Slovenian	M	1975	30	261.17	185	95	1596	.0595238095238095	1.94736842105263	1.41172972972973	52.6500000000001	.201592832254853	421	370	94	1076	.087360594795539	3.93617021276596	1.13783783783784	25.35	.0602137767220903	 	 	 	 	 	 	 	 	 	33270.65	13.2015928322549	22088.35	8.06021377672209	 	 	16.1607549328613	13.6014705087354	9.74679434480896	39.9499687108764	.243975018237133	1.39548142984872	1.18816233307142	182.402439676667	3.6333996246291	20.5182845286832	19.2353840616713	9.69535971483266	32.8024389337135	.295568257422104	1.98397838011556	1.0666948194483	148.621499117725	2.83905156288541	 	 	 	 	 	 	 	 	 	16.1607549328613	13.6014705087354	9.74679434480896	39.9499687108764	.243975018237133	1.39548142984872	1.18816233307142	182.402439676667	3.6333996246291	20.5182845286832	19.2353840616713	9.69535971483266	32.8024389337135	.295568257422104	1.98397838011556	1.0666948194483	148.621499117725	2.83905156288541	0	0	0	0	0	0	0	0	0
2764251	1	0	4/22/2006	4/8/2006	Bulgaria	Bulgarian	M	1978	27	5185.9244	142	84	573	.146596858638743	1.69047619047619	36.5205943661972	348.8944	.0672771859150126	128323.6056	4986	383	853	.449003516998828	13.0182767624021	25.7367841155235	18758.0056	.146177357722249	56	3	3	14	.214285714285714	1	18.6666666666667	-14.5	-.258928571428571	33566.8944	13.067277185915	40821.0056	8.14617735772225	35837.5	6.74107142857143	72.0133626488862	11.916375287813	9.16515138991168	23.9374184071716	.382879692121094	1.30018313728343	6.04322714832044	183.212702616385	3.61486890300534	358.222843492706	70.6116137756389	19.5703857907809	29.2061637330205	.670077247038599	3.60808491618505	5.07314341562738	202.042088684511	2.85415089960609	7.48331477354788	1.73205080756888	1.73205080756888	3.74165738677394	.462910049886276	1	4.32049379893857	189.307950176425	2.59635733838226	72.0133626488862	11.916375287813	9.16515138991168	23.9374184071716	.382879692121094	1.30018313728343	6.04322714832044	183.212702616385	3.61486890300534	358.222843492706	70.6116137756389	19.5703857907809	29.2061637330205	.670077247038599	3.60808491618505	5.07314341562738	202.042088684511	2.85415089960609	7.48331477354788	1.73205080756888	1.73205080756888	3.74165738677394	.462910049886276	1	4.32049379893857	189.307950176425	2.59635733838226
2765830	0	0	4/8/2006	4/8/2006	Germany.COM	German	M	1980	25	 	 	 	 	 	 	 	 	 	15.5	3	1	1	1	3	5.16666666666667	-11.04	-.712258064516129	 	 	 	 	 	 	 	 	 	 	 	22051.96	7.28774193548387	 	 	 	 	 	 	 	 	 	 	 	3.93700393700591	1.73205080756888	1	1	1	1.73205080756888	2.27303028283098	148.499023565813	2.69958180751832	 	 	 	 	 	 	 	 	 	0	0	0	0	0	0	0	185.52	0	3.93700393700591	1.73205080756888	1	1	1	1.73205080756888	2.27303028283098	148.499023565813	2.69958180751832	0	0	0	0	0	0	0	0	0
2769016	1	0	4/9/2006	4/9/2006	Italy.BAW	Italian	M	1981	25	147	21	9	1237	.00727566693613581	2.33333333333333	7	-155.4	-1.05714285714286	10	2	1	1	1	2	5	10	1	356640.8189	7311	218	1310	.166412213740458	33.5366972477064	48.7814004787307	12276.7189	.0344232018585688	33062.6	11.9428571428571	22073	9	48128.7189	7.03442320185857	12.1243556529821	4.58257569495584	3	35.1710107901379	.0852975201054275	1.52752523165195	2.64575131106459	181.83124044014	3.4558439118191	3.16227766016838	1.4142135623731	1	1	1	1.4142135623731	2.23606797749979	148.569848892701	3	597.194121622107	85.5043858524228	14.7648230602334	36.1939221417077	.40793653151006	5.79108774305021	6.98436829489473	219.382585680815	2.65224870663718	12.1243556529821	4.58257569495584	3	35.1710107901379	.0852975201054275	1.52752523165195	2.64575131106459	181.83124044014	3.4558439118191	3.16227766016838	1.4142135623731	1	1	1	1.4142135623731	2.23606797749979	148.569848892701	3	597.194121622107	85.5043858524228	14.7648230602334	36.1939221417077	.40793653151006	5.79108774305021	6.98436829489473	219.382585680815	2.65224870663718
2775461	1	0	4/15/2006	4/11/2006	Germany.COM	German	M	1982	24	2145.1	107	66	569	.115992970123023	1.62121212121212	20.0476635514019	-10.5899999999997	-.00493683278168835	57727.74	3036	168	570	.294736842105263	18.0714285714286	19.0144071146245	-369.209999999985	-.00639571200951197	 	 	 	 	 	 	 	 	 	33207.41	12.9950631672183	21693.79	7.99360428799049	 	 	46.3152242788481	10.3440804327886	8.12403840463596	23.8537208837531	.340577406947412	1.27326828328209	4.47746173086961	182.229004277585	3.60486659492669	240.265977616474	55.0999092558236	12.9614813968157	23.8746727726266	.542896714030637	4.25105029039043	4.36055123976597	147.288119004895	2.82729628585164	 	 	 	 	 	 	 	 	 	46.3152242788481	10.3440804327886	8.12403840463596	23.8537208837531	.340577406947412	1.27326828328209	4.47746173086961	182.229004277585	3.60486659492669	240.265977616474	55.0999092558236	12.9614813968157	23.8746727726266	.542896714030637	4.25105029039043	4.36055123976597	147.288119004895	2.82729628585164	0	0	0	0	0	0	0	0	0
